Seed was:  1322998564246784757
1322998564246784757
89.54358100891113
         99955905 function calls (99935444 primitive calls) in 102.775 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 readers.py:1700(_validate_skipfooter)
        1    0.000    0.000    0.000    0.000 readers.py:469(_DeprecationConfig)
        8    0.000    0.000    0.000    0.000 readers.py:486(validate_integer)
        4    0.000    0.000    0.000    0.000 readers.py:515(_validate_names)
        4    0.006    0.002    0.493    0.123 readers.py:539(_read)
        4    0.000    0.000    0.493    0.123 readers.py:584(read_csv)
        1    0.000    0.000    0.000    0.000 readers.py:879(TextFileReader)
        4    0.000    0.000    0.009    0.002 readers.py:886(__init__)
        4    0.000    0.000    0.000    0.000 readers.py:935(close)
        4    0.000    0.000    0.000    0.000 readers.py:940(_get_options_with_defaults)
        1    0.000    0.000    0.000    0.000 recall.py:1(<module>)
        1    0.000    0.000    0.000    0.000 recall.py:125(WeightedRecall)
        1    0.000    0.000    0.000    0.000 recall.py:46(MacroRecall)
        1    0.000    0.000    0.000    0.000 recall.py:6(Recall)
        1    0.000    0.000    0.000    0.000 recall.py:88(MicroRecall)
        1    0.000    0.000    0.000    0.000 record_hash.py:1(<module>)
        1    0.000    0.000    0.001    0.001 record_hash.py:108(clear)
        1    0.000    0.000    0.001    0.001 record_hash.py:109(<listcomp>)
        1    0.000    0.000    0.000    0.000 record_hash.py:18(RecordHash)
        1    0.000    0.000    0.006    0.006 record_hash.py:19(__init__)
   100000    0.409    0.000    7.503    0.000 record_hash.py:30(insert)
   100000    0.463    0.000    7.664    0.000 record_hash.py:38(get_count)
        1    0.000    0.000    0.000    0.000 record_hash.py:53(clear)
        1    0.000    0.000    0.000    0.000 record_hash.py:54(<listcomp>)
        1    0.000    0.000    0.000    0.000 record_hash.py:56(<listcomp>)
     3788    1.532    0.000    1.532    0.000 record_hash.py:59(lower)
        1    0.000    0.000    0.000    0.000 record_hash.py:65(RecordCategorialHash)
        1    0.000    0.000    0.005    0.005 record_hash.py:66(__init__)
   400000    1.009    0.000    1.009    0.000 record_hash.py:73(hash)
   100000    0.106    0.000    0.186    0.000 record_hash.py:8(counts_to_anom)
        1    0.000    0.000    0.005    0.005 record_hash.py:80(clear)
        1    0.000    0.000    0.005    0.005 record_hash.py:81(<listcomp>)
        1    0.000    0.000    0.000    0.000 record_hash.py:87(RecordNumericalHash)
        1    0.000    0.000    0.001    0.001 record_hash.py:88(__init__)
        1    0.000    0.000    0.000    0.000 record_hash.py:93(<listcomp>)
   400000    4.835    0.000   12.991    0.000 record_hash.py:97(hash)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
        1    0.000    0.000    0.000    0.000 records.py:223(record)
        1    0.000    0.000    0.000    0.000 records.py:308(recarray)
        1    0.000    0.000    0.000    0.000 records.py:87(format_parser)
        1    0.000    0.000    0.007    0.007 reduction.py:10(<module>)
        1    0.000    0.000    0.008    0.008 reduction.py:11(<module>)
        1    0.000    0.000    0.000    0.000 reduction.py:136(set_loky_pickler)
        1    0.000    0.000    0.000    0.000 reduction.py:170(CustomizablePickler)
        1    0.000    0.000    0.000    0.000 reduction.py:211(_C)
        1    0.000    0.000    0.000    0.000 reduction.py:251(AbstractReducer)
        1    0.000    0.000    0.000    0.000 reduction.py:33(ForkingPickler)
        1    0.000    0.000    0.000    0.000 reduction.py:40(_ReducerRegistry)
       79    0.000    0.000    0.000    0.000 reduction.py:43(register)
        8    0.000    0.000    0.000    0.000 reduction.py:57(register)
        1    0.000    0.000    0.000    0.000 reduction.py:85(_C)
        1    0.000    0.000    0.002    0.002 reductions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 reductions.py:20(StorageWeakRef)
        1    0.000    0.000    0.000    0.000 reductions.py:357(init_reductions)
        1    0.000    0.000    0.000    0.000 reductions.py:39(SharedCache)
        1    0.000    0.000    0.000    0.000 reductions.py:42(__init__)
        1    0.000    0.000    0.000    0.000 reductions.py:52(_after_fork)
        1    0.000    0.000    0.000    0.000 regressor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 regressor.py:10(Regressor)
        1    0.000    0.000    0.000    0.000 regressor.py:48(MiniBatchRegressor)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.000    0.000 relativedelta.py:2(<module>)
        1    0.000    0.000    0.000    0.000 relaxed_bernoulli.py:1(<module>)
        1    0.000    0.000    0.000    0.000 relaxed_bernoulli.py:10(LogitRelaxedBernoulli)
        1    0.000    0.000    0.000    0.000 relaxed_bernoulli.py:93(RelaxedBernoulli)
        1    0.000    0.000    0.000    0.000 relaxed_categorical.py:1(<module>)
        1    0.000    0.000    0.000    0.000 relaxed_categorical.py:10(ExpRelaxedCategorical)
        1    0.000    0.000    0.000    0.000 relaxed_categorical.py:87(RelaxedOneHotCategorical)
        1    0.000    0.000    0.000    0.000 remote_device.py:1(<module>)
        1    0.000    0.000    0.000    0.000 remote_device.py:6(_remote_device)
        1    0.000    0.000    0.000    0.000 renamer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 renamer.py:41(Prefixer)
        1    0.000    0.000    0.000    0.000 renamer.py:69(Suffixer)
        1    0.000    0.000    0.000    0.000 renamer.py:8(Renamer)
        1    0.000    0.000    0.000    0.000 rendezvous.py:1(<module>)
        3    0.000    0.000    0.000    0.000 rendezvous.py:23(register_rendezvous_handler)
        1    0.000    0.000    0.000    0.000 replace.py:1(<module>)
        1    0.000    0.000    0.002    0.002 replicate.py:1(<module>)
        2    0.000    0.000    0.000    0.000 report.py:1(<module>)
        1    0.000    0.000    0.000    0.000 report.py:31(BasicReport)
        1    0.000    0.000    0.000    0.000 report.py:39(SQPReport)
        1    0.000    0.000    0.000    0.000 report.py:47(IPReport)
        1    0.000    0.000    0.000    0.000 report.py:5(ClassificationReport)
        1    0.000    0.000    0.000    0.000 report.py:6(ReportBase)
        2    0.000    0.000    0.000    0.000 reprlib.py:38(__init__)
        1    0.000    0.000    0.039    0.039 request.py:1(<module>)
        1    0.000    0.000    0.000    0.000 request.py:1048(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1059(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1078(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1224(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1242(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1254(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1372(HTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1381(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 request.py:1396(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 request.py:1414(UnknownHandler)
        1    0.000    0.000    0.000    0.000 request.py:1472(FileHandler)
        1    0.000    0.000    0.000    0.000 request.py:1529(FTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1587(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1640(DataHandler)
        1    0.000    0.000    0.000    0.000 request.py:1693(URLopener)
        1    0.000    0.000    0.000    0.000 request.py:2138(FancyURLopener)
        1    0.000    0.000    0.000    0.000 request.py:2391(ftpwrapper)
        1    0.000    0.000    0.000    0.000 request.py:315(Request)
        1    0.000    0.000    0.000    0.000 request.py:424(OpenerDirector)
        1    0.000    0.000    0.000    0.000 request.py:603(BaseHandler)
        1    0.000    0.000    0.000    0.000 request.py:622(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 request.py:639(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 request.py:643(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 request.py:789(ProxyHandler)
        1    0.000    0.000    0.000    0.000 request.py:832(HTTPPasswordMgr)
        1    0.000    0.000    0.000    0.000 request.py:896(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.000    0.000 request.py:906(HTTPPasswordMgrWithPriorAuth)
        1    0.000    0.000    0.001    0.001 request.py:937(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 reshape.py:1(<module>)
        1    0.000    0.000    0.000    0.000 reshape.py:55(_Unstacker)
        1    0.000    0.000    0.000    0.000 resource_sharer.py:11(<module>)
        1    0.000    0.000    0.000    0.000 resource_sharer.py:45(DupFd)
        1    0.000    0.000    0.000    0.000 resource_sharer.py:61(_ResourceSharer)
        1    0.000    0.000    0.000    0.000 resource_sharer.py:63(__init__)
        1    0.000    0.000    0.001    0.001 resource_tracker.py:42(<module>)
        1    0.000    0.000    0.000    0.000 resource_tracker.py:83(ResourceTracker)
        1    0.000    0.000    0.000    0.000 resource_tracker.py:85(__init__)
        1    0.000    0.000    0.000    0.000 response.py:1(<module>)
        1    0.000    0.000    0.000    0.000 response.py:14(addbase)
        1    0.000    0.000    0.000    0.000 response.py:37(addclosehook)
        1    0.000    0.000    0.000    0.000 response.py:57(addinfo)
        1    0.000    0.000    0.000    0.000 response.py:68(addinfourl)
        1    0.000    0.000    0.000    0.000 restaurants.py:1(<module>)
        1    0.000    0.000    0.000    0.000 restaurants.py:8(Restaurants)
        1    0.000    0.000    0.002    0.002 result.py:1(<module>)
        3    0.000    0.000    0.000    0.000 result.py:12(failfast)
        1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
        1    0.000    0.000    0.000    0.000 return_types.py:1(<module>)
        1    0.000    0.000    0.040    0.040 reusable_executor.py:6(<module>)
        1    0.000    0.000    0.000    0.000 reusable_executor.py:93(_ReusablePoolExecutor)
        1    0.000    0.000    0.245    0.245 river_to_sklearn.py:1(<module>)
        1    0.000    0.000    0.000    0.000 river_to_sklearn.py:210(River2SKLClassifier)
        1    0.000    0.000    0.000    0.000 river_to_sklearn.py:401(River2SKLTransformer)
        1    0.000    0.000    0.000    0.000 river_to_sklearn.py:525(River2SKLClusterer)
        1    0.000    0.000    0.000    0.000 river_to_sklearn.py:85(River2SKLBase)
        1    0.000    0.000    0.000    0.000 river_to_sklearn.py:95(River2SKLRegressor)
        1    0.000    0.000    0.001    0.001 rk.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rk.py:183(RK23)
        1    0.000    0.000    0.000    0.000 rk.py:280(RK45)
        1    0.000    0.000    0.000    0.000 rk.py:393(DOP853)
        1    0.000    0.000    0.000    0.000 rk.py:538(RkDenseOutput)
        1    0.000    0.000    0.000    0.000 rk.py:563(Dop853DenseOutput)
        1    0.000    0.000    0.000    0.000 rk.py:74(RungeKutta)
        1    0.000    0.000    0.000    0.000 rms_prop.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rms_prop.py:12(RMSProp)
        2    0.000    0.000    0.000    0.000 rmsprop.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rmsprop.py:4(RMSprop)
        1    0.000    0.000    0.000    0.000 rmsprop.py:6(RMSprop)
        1    0.000    0.000    0.000    0.000 rmsstd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rmsstd.py:10(MSSTD)
        1    0.000    0.000    0.000    0.000 rmsstd.py:95(RMSSTD)
        4    0.000    0.000    0.021    0.005 rnn.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rnn.py:1005(RNNCell)
        1    0.000    0.000    0.000    0.000 rnn.py:1103(LSTMCell)
        1    0.000    0.000    0.000    0.000 rnn.py:118(_LSTMSingleLayer)
        1    0.000    0.000    0.000    0.000 rnn.py:1190(GRUCell)
        1    0.000    0.000    0.000    0.000 rnn.py:13(LSTMCell)
        1    0.000    0.000    0.000    0.000 rnn.py:14(PackedParameter)
        1    0.000    0.000    0.000    0.000 rnn.py:146(_LSTMLayer)
        1    0.000    0.000    0.000    0.000 rnn.py:24(RNNBase)
        1    0.000    0.000    0.000    0.000 rnn.py:244(LSTM)
        1    0.000    0.000    0.000    0.000 rnn.py:27(PackedSequence)
        1    0.000    0.000    0.000    0.000 rnn.py:29(RNNBase)
        1    0.000    0.000    0.004    0.004 rnn.py:307(RNN)
        1    0.000    0.000    0.000    0.000 rnn.py:316(LSTM)
        1    0.000    0.000    0.000    0.000 rnn.py:433(GRU)
        1    0.000    0.000    0.002    0.002 rnn.py:513(LSTM)
        1    0.000    0.000    0.000    0.000 rnn.py:647(RNNCellBase)
        1    0.000    0.000    0.002    0.002 rnn.py:779(GRU)
        1    0.000    0.000    0.000    0.000 rnn.py:815(RNNCell)
        1    0.000    0.000    0.000    0.000 rnn.py:866(LSTMCell)
        1    0.000    0.000    0.000    0.000 rnn.py:907(GRUCell)
        1    0.000    0.000    0.000    0.000 rnn.py:962(RNNCellBase)
        1    0.000    0.000    0.000    0.000 roc_auc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 roc_auc.py:10(ROCAUC)
        2    0.000    0.000    0.003    0.002 rolling.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rolling.py:112(BaseWindow)
        1    0.000    0.000    0.000    0.000 rolling.py:1275(RollingAndExpandingMixin)
        1    0.000    0.000    0.001    0.001 rolling.py:1668(Rolling)
        1    0.000    0.000    0.000    0.000 rolling.py:2594(RollingGroupby)
        1    0.000    0.000    0.000    0.000 rolling.py:643(BaseWindowGroupby)
        1    0.000    0.000    0.000    0.000 rolling.py:8(Rolling)
        1    0.000    0.000    0.000    0.000 rolling.py:847(Window)
        1    0.000    0.000    0.000    0.000 roperator.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rotation.py:5(<module>)
        1    0.000    0.000    0.001    0.001 routeddecoder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 routeddecoder.py:14(RoutedDecoderIterDataPipe)
        2    0.000    0.000    0.000    0.000 rprop.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rprop.py:4(Rprop)
        1    0.000    0.000    0.000    0.000 rprop.py:6(Rprop)
        1    0.000    0.000    0.001    0.001 runner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 runner.py:128(TextTestRunner)
        1    0.000    0.000    0.000    0.000 runner.py:13(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 runner.py:29(TextTestResult)
        1    0.000    0.000    0.001    0.001 sam_knn.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sam_knn.py:13(SAMKNNClassifier)
        1    0.000    0.000    0.000    0.000 sam_knn.py:572(STMSizer)
        1    0.000    0.000    0.000    0.000 sample.py:1(<module>)
        1    0.000    0.000    0.001    0.001 sampler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sampler.py:129(SubsetRandomSampler)
